"age","monthsSinceM","pregnancies","children","sons","literacy","ageMarried_15_18","ageMarried_18_20","ageMarried_20_22","ageMarried_22_25","ageMarried_25_30","ageMarried_30_plus","region_10_20k","region_20k_plus","region_lisbon","region_lt10k","region_porto"
49,274,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
49,243,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
49,377,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
46,238,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
34,99,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
39,227,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
42,168,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
35,155,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
39,201,3,3,1,1,0,0,0,1,0,0,0,0,0,1,0
41,235,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
39,151,3,3,3,1,0,0,0,0,1,0,0,0,0,1,0
46,318,3,3,2,1,0,0,1,0,0,0,0,0,0,1,0
36,176,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
37,186,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
45,237,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
41,150,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
49,227,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0
41,226,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
48,279,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
40,199,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
27,30,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
28,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
47,215,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
30,132,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0
35,186,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
32,102,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
20,11,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
40,201,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
32,104,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
42,196,4,4,0,1,0,0,0,0,1,0,0,0,0,1,0
28,110,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
29,78,2,1,1,1,0,0,0,1,0,0,0,0,0,1,0
30,93,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
39,180,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
36,167,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
30,90,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
39,93,2,2,1,1,0,0,0,0,0,1,0,0,0,1,0
29,64,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
34,86,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0
33,85,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
29,90,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
45,294,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
31,88,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
32,132,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
22,55,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0
29,73,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
28,130,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
33,133,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
35,66,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
34,188,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
26,53,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
30,176,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0
40,199,4,4,1,1,0,0,0,1,0,0,0,0,0,1,0
36,166,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
28,38,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
40,213,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
32,121,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0
28,134,2,2,0,1,1,0,0,0,0,0,0,0,0,1,0
26,141,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0
40,189,3,3,1,1,0,0,0,1,0,0,0,0,0,1,0
38,223,5,6,2,1,0,1,0,0,0,0,0,0,0,1,0
43,267,10,11,8,1,0,0,1,0,0,0,0,0,0,1,0
43,259,11,11,4,1,0,0,1,0,0,0,0,0,0,1,0
42,267,4,4,1,1,0,0,1,0,0,0,0,0,0,1,0
43,268,6,6,2,1,0,0,1,0,0,0,0,0,0,1,0
49,304,7,7,4,1,0,0,0,1,0,0,0,0,0,1,0
48,206,7,7,2,1,0,0,0,0,0,1,0,0,0,1,0
41,267,6,6,3,1,0,1,0,0,0,0,0,0,0,1,0
43,230,4,4,3,1,0,0,0,1,0,0,0,0,0,1,0
44,222,6,6,5,1,0,0,0,0,1,0,0,0,0,1,0
34,148,3,4,2,1,0,0,0,1,0,0,0,0,0,1,0
44,236,8,8,5,1,0,0,0,0,1,0,0,0,0,1,0
40,231,4,4,3,1,0,0,1,0,0,0,0,0,0,1,0
44,242,4,4,2,1,0,0,0,1,0,0,0,0,0,1,0
48,359,5,5,0,1,0,1,0,0,0,0,0,0,0,1,0
39,187,4,4,2,1,0,0,0,1,0,0,0,0,0,1,0
45,281,4,4,1,1,0,0,1,0,0,0,0,0,0,1,0
25,21,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
49,262,6,6,0,1,0,0,0,0,1,0,0,0,0,1,0
44,222,4,5,5,1,0,0,0,0,1,0,0,0,0,1,0
42,251,4,4,4,1,0,0,1,0,0,0,0,0,0,1,0
42,193,4,4,2,1,0,0,0,0,1,0,0,0,0,1,0
45,195,3,3,1,1,0,0,0,0,1,0,0,0,0,1,0
43,265,4,4,3,1,0,0,1,0,0,0,0,0,0,1,0
21,26,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
41,234,4,4,2,1,0,0,0,1,0,0,0,0,0,1,0
36,185,4,4,1,1,0,0,1,0,0,0,0,0,0,1,0
42,258,4,4,0,1,0,0,1,0,0,0,0,0,0,1,0
17,20,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
45,166,4,4,3,1,0,0,0,0,0,1,0,0,0,1,0
29,93,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0
31,148,3,3,2,1,0,1,0,0,0,0,0,0,0,1,0
40,186,3,3,3,1,0,0,1,0,0,0,0,0,0,1,0
43,189,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
44,239,3,3,1,1,0,0,0,1,0,0,0,0,0,1,0
44,255,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
28,98,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
28,18,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
29,101,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
22,36,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
26,15,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
25,90,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
23,39,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
37,148,4,4,2,0,0,1,0,0,0,0,0,0,0,1,0
31,125,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
29,119,3,3,1,0,0,1,0,0,0,0,0,0,0,1,0
44,134,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
21,6,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
32,141,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
44,62,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32,101,4,4,2,1,0,0,0,1,0,0,0,0,0,1,0
47,387,7,7,3,1,0,0,0,0,0,0,0,0,0,1,0
39,256,5,5,1,1,0,1,0,0,0,0,0,0,0,1,0
46,269,3,3,1,1,0,0,0,1,0,0,0,0,0,1,0
38,161,2,2,2,1,0,0,0,0,1,0,0,0,0,1,0
39,197,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
36,147,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
31,117,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
37,170,2,4,3,1,0,0,0,1,0,0,0,0,0,1,0
42,229,4,4,1,1,0,0,0,1,0,0,0,0,0,1,0
31,89,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
31,137,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
35,143,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
28,93,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
33,118,4,4,3,1,0,0,0,1,0,0,0,0,0,1,0
27,88,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0
39,177,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
32,153,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
31,77,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
42,143,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0
41,239,3,3,1,0,0,0,1,0,0,0,0,0,0,1,0
31,157,3,3,2,1,0,1,0,0,0,0,0,0,0,1,0
36,80,2,2,2,1,0,0,0,0,0,1,0,0,0,1,0
28,170,3,4,1,0,0,0,0,0,0,0,0,0,0,1,0
38,197,3,3,1,0,0,0,0,1,0,0,0,0,0,1,0
38,203,4,5,4,1,0,0,1,0,0,0,0,0,0,1,0
47,225,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0
31,146,6,6,3,1,0,1,0,0,0,0,0,0,0,1,0
32,118,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
25,83,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
30,94,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
34,177,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0
43,321,3,3,2,1,1,0,0,0,0,0,0,0,0,1,0
47,244,4,4,2,1,0,0,0,0,1,0,0,0,0,1,0
25,119,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0
33,151,3,3,2,1,0,0,1,0,0,0,0,0,0,1,0
30,137,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0
38,199,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
36,165,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
44,181,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0
31,120,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
48,290,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0
30,54,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
32,159,4,4,2,1,0,1,0,0,0,0,1,0,0,0,0
33,150,3,3,2,1,0,0,1,0,0,0,1,0,0,0,0
31,136,2,2,0,1,0,0,1,0,0,0,1,0,0,0,0
48,339,6,6,4,0,0,1,0,0,0,0,1,0,0,0,0
31,120,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
38,191,2,2,1,1,0,0,0,1,0,0,1,0,0,0,0
43,320,2,2,2,1,1,0,0,0,0,0,1,0,0,0,0
43,208,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
26,67,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
34,134,2,2,2,1,0,0,0,1,0,0,1,0,0,0,0
33,87,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
36,186,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
25,23,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
28,58,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
29,46,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
38,118,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
40,162,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
40,249,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0
45,324,2,2,0,1,0,1,0,0,0,0,1,0,0,0,0
41,71,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
34,98,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0
45,270,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
45,275,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
36,130,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
37,151,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0
37,134,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0
28,35,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
32,115,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
29,115,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
22,29,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
33,138,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
44,318,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
27,8,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
31,90,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
31,162,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
32,129,3,3,1,1,0,0,0,1,0,0,0,0,0,1,0
36,197,3,3,3,1,0,0,1,0,0,0,0,0,0,1,0
37,162,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
43,196,3,3,2,1,0,0,0,0,1,0,0,0,0,1,0
44,211,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
34,145,1,2,2,1,0,0,0,1,0,0,0,0,0,1,0
34,134,5,5,3,1,0,1,0,0,0,0,0,0,0,1,0
31,139,3,3,1,1,0,1,0,0,0,0,0,0,0,1,0
34,207,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0
34,131,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
28,48,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
42,221,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
38,179,3,3,2,0,0,0,0,1,0,0,0,0,0,1,0
23,78,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
33,172,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0
26,92,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
28,20,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
30,127,3,3,1,1,0,1,0,0,0,0,0,0,0,1,0
26,73,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0
37,206,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
46,367,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0
41,233,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0
25,65,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
32,179,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0
32,102,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0
32,121,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
29,111,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
30,132,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0
38,234,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0
42,279,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0
34,195,3,3,3,1,1,0,0,0,0,0,0,0,0,1,0
23,18,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
39,239,5,5,2,1,0,1,0,0,0,0,0,0,0,1,0
45,297,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
33,119,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
40,257,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0
26,61,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
40,232,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
28,79,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
37,232,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0
43,255,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
28,61,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
39,125,2,2,2,1,0,0,0,0,1,0,0,1,0,0,0
45,335,2,2,2,1,0,1,0,0,0,0,0,1,0,0,0
40,286,2,2,0,1,1,0,0,0,0,0,0,1,0,0,0
27,34,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
33,138,2,2,1,1,0,0,0,1,0,0,0,1,0,0,0
46,55,2,2,1,1,0,0,0,0,0,1,0,1,0,0,0
30,62,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0
44,275,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
46,287,5,5,2,0,0,0,0,1,0,0,0,1,0,0,0
46,208,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
39,234,2,2,1,1,0,1,0,0,0,0,0,1,0,0,0
37,245,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
47,239,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
41,229,2,2,1,1,0,0,0,1,0,0,0,1,0,0,0
46,239,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
34,211,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
41,251,2,2,1,1,0,0,1,0,0,0,0,1,0,0,0
44,291,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
46,236,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
45,235,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
43,239,2,2,1,1,0,0,0,1,0,0,0,1,0,0,0
35,154,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
35,119,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
27,127,2,2,0,1,1,0,0,0,0,0,0,1,0,0,0
47,232,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
35,107,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
39,185,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
22,55,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
27,87,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
22,28,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0
41,240,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
41,219,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0
32,119,2,2,1,1,0,0,0,1,0,0,0,1,0,0,0
49,326,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0
24,5,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
22,50,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
32,119,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
28,92,2,2,1,1,0,0,1,0,0,0,0,1,0,0,0
36,113,2,2,2,1,0,0,0,0,1,0,0,1,0,0,0
30,98,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
34,68,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0
34,169,2,2,2,1,1,0,0,0,0,0,0,1,0,0,0
48,281,3,3,2,1,0,0,0,0,1,0,0,1,0,0,0
46,277,2,2,2,1,0,0,0,1,0,0,0,1,0,0,0
40,197,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
37,226,3,3,1,1,0,1,0,0,0,0,0,0,0,1,0
42,159,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
30,66,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
49,313,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
44,233,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
38,119,2,2,2,1,0,0,0,0,1,0,0,0,0,1,0
23,46,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
27,100,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
34,46,3,3,2,1,0,0,1,0,0,0,0,0,0,1,0
40,215,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
38,186,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
47,324,3,3,2,0,0,0,1,0,0,0,0,0,0,1,0
46,271,3,3,3,1,0,0,0,1,0,0,0,0,0,1,0
46,327,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0
47,236,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
45,236,4,4,3,1,0,0,0,0,1,0,0,0,0,1,0
28,114,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
32,143,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
39,157,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
43,243,3,3,3,1,0,0,0,1,0,0,0,0,0,1,0
23,51,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
35,161,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
48,358,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
49,239,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
26,10,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
22,6,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
24,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
43,340,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0
42,304,2,2,0,1,1,0,0,0,0,0,0,0,0,1,0
41,225,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
25,41,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
28,89,3,2,1,1,0,0,1,0,0,0,0,0,0,1,0
42,290,3,3,1,1,0,1,0,0,0,0,0,0,0,1,0
29,85,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
48,336,3,3,1,0,0,0,1,0,0,0,0,0,0,1,0
28,98,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
30,14,2,2,2,0,0,0,0,0,1,0,0,0,0,1,0
37,215,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0
26,87,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
31,138,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
20,32,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
20,57,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0
36,162,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
43,311,3,3,1,0,1,0,0,0,0,0,0,0,0,1,0
32,154,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
29,68,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
28,126,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0
32,145,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
19,26,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
23,52,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
24,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
34,121,2,2,2,0,0,0,0,1,0,0,0,0,0,1,0
25,8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
32,75,3,3,3,1,0,0,0,0,1,0,0,0,0,1,0
21,46,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
34,158,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
26,93,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
31,56,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
46,150,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
31,107,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
28,44,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
28,127,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
29,62,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
29,97,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
22,13,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
29,98,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
34,138,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
25,54,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
29,105,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
49,306,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
20,9,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
36,223,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0
38,109,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0
26,14,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
26,55,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
34,131,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
41,242,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
32,67,2,2,2,1,0,0,0,0,1,0,0,0,0,1,0
21,19,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
36,214,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0
43,206,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
20,12,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
27,80,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
36,120,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
32,114,2,2,1,1,0,0,0,1,0,0,1,0,0,0,0
34,115,2,2,1,1,0,0,0,0,1,0,1,0,0,0,0
23,91,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0
42,245,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
31,110,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
25,98,2,2,0,1,1,0,0,0,0,0,1,0,0,0,0
35,96,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
42,207,2,2,2,1,0,0,0,0,1,0,1,0,0,0,0
30,113,2,2,1,1,0,0,1,0,0,0,1,0,0,0,0
33,106,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
39,129,2,2,2,1,0,0,0,0,1,0,1,0,0,0,0
47,305,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0
42,258,3,3,2,1,0,0,1,0,0,0,1,0,0,0,0
44,252,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
27,31,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
31,120,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0
44,238,2,2,1,1,0,0,0,1,0,0,1,0,0,0,0
24,54,2,2,2,1,0,1,0,0,0,0,1,0,0,0,0
37,114,2,2,0,1,0,0,0,0,1,0,1,0,0,0,0
27,24,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
40,187,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
30,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
44,337,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0
21,24,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
47,301,7,7,5,1,0,0,0,1,0,0,0,0,0,1,0
25,58,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
25,71,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
42,269,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0
35,98,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0
34,193,3,3,2,1,0,1,0,0,0,0,0,0,0,1,0
35,89,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0
41,270,8,8,5,0,0,1,0,0,0,0,0,0,0,1,0
45,250,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0
26,47,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
22,7,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
29,48,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
43,211,6,6,5,0,0,0,0,0,1,0,0,0,0,1,0
33,145,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
38,235,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0
20,12,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
49,264,6,6,3,0,0,0,0,0,1,0,0,0,0,1,0
42,268,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
43,252,4,4,3,0,0,0,0,1,0,0,0,0,0,1,0
48,354,3,3,0,1,0,1,0,0,0,0,0,0,0,1,0
28,118,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
31,162,3,3,2,1,0,1,0,0,0,0,0,0,0,1,0
42,213,4,4,1,1,0,0,0,1,0,0,0,0,0,1,0
27,97,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
32,80,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0
